COD_DANE_A,Residential buildings (TVIVIENDA),Residential Occupied&Used (TP15_1_OCU),Residential Occupied&Empty (TP15_2_OCU),Residential Temporary (TP15_3_OCU),Residential Empty (TP15_4_OCU),Households (TP16_HOG),Residential Electricity Y (TP19_EE_1),Residential Electricity N (TP19_EE_2)
0500110000000002080206,84,84,0,0,0,84,84,0
0500110000000002080210,62,58,0,0,4,58,58,0
0500110000000002080209,34,33,0,0,1,33,33,0
0500110000000002080202,71,70,0,0,1,70,70,0
0500110000000002080133,28,28,0,0,0,47,28,0
0500110000000002080205,49,48,0,0,1,48,48,0
0500110000000002080204,59,57,0,0,2,57,57,0
0500110000000002070421,0,0,0,0,0,0,0,0
0500110000000002070420,17,16,0,0,1,16,16,0
0500110000000002080102,156,156,0,0,0,156,156,0
0500110000000002080101,60,59,0,0,1,59,59,0
0500110000000002070417,5,5,0,0,0,5,5,0
0500110000000002070416,57,57,0,0,0,57,57,0
0500110000000002070419,68,67,0,0,1,70,67,0
0500110000000002070418,0,0,0,0,0,0,0,0
0500110000000002080108,63,61,1,0,1,62,61,0
0500110000000002080107,79,76,0,2,1,77,76,0
0500110000000002080110,98,91,3,2,2,91,91,0
0500110000000002080109,81,77,0,0,4,77,77,0
0500110000000002080104,85,84,0,0,1,84,84,0
0500110000000002080103,42,42,0,0,0,51,42,0
0500110000000002080106,88,83,0,2,3,83,82,1
0500110000000002080105,88,86,0,0,2,86,86,0
0500110000000002070322,0,0,0,0,0,0,0,0
0500110000000002070321,133,131,0,1,1,131,131,0
0500110000000002070401,86,82,0,1,3,82,82,0
0500110000000002070323,0,0,0,0,0,0,0,0
0500110000000002070318,40,40,0,0,0,40,40,0
0500110000000002070317,97,97,0,0,0,97,97,0
0500110000000002070320,30,29,0,0,1,29,11,18
0500110000000002070319,85,82,0,0,3,82,82,0
0500110000000002070413,78,77,0,0,1,94,77,0
0500110000000002070412,57,57,0,0,0,57,57,0
0500110000000002070415,62,60,0,0,2,60,60,0
0500110000000002070414,66,60,0,0,6,62,60,0
0500110000000002070408,53,53,0,0,0,53,53,0
0500110000000002070404,184,178,0,0,6,181,169,9
0500110000000002070411,13,13,0,0,0,13,12,1
0500110000000002070409,52,52,0,0,0,52,52,0
0500110000000002070212,52,48,0,0,4,48,48,0
0500110000000002070211,87,84,0,1,2,85,84,0
0500110000000002070214,0,0,0,0,0,0,0,0
0500110000000002070213,19,19,0,0,0,19,19,0
0500110000000002070207,177,164,0,1,12,164,163,1
0500110000000002070206,69,67,0,0,2,75,67,0
0500110000000002070210,58,57,0,0,1,57,57,0
0500110000000002070209,105,97,1,0,7,98,97,0
0500110000000002070307,108,104,0,0,4,108,102,2
0500110000000002070305,96,92,0,1,3,94,92,0
0500110000000002070314,163,161,0,0,2,163,161,0
0500110000000002070313,88,87,0,0,1,87,87,0
0500110000000002070301,165,160,0,0,5,161,143,17
0500110000000002070215,36,32,2,0,2,32,31,1
0500110000000002070303,78,78,0,0,0,80,78,0
0500110000000002070302,49,47,0,0,2,50,47,0
0500110000000002070106,192,187,4,1,0,190,186,1
0500110000000002070105,65,65,0,0,0,65,65,0
0500110000000002070110,105,102,1,2,0,102,102,0
0500110000000002070108,73,73,0,0,0,73,73,0
0500110000000002070102,96,90,0,2,4,90,90,0
0500110000000002070101,112,96,14,0,2,99,96,0
0500110000000002070104,140,119,17,0,4,119,118,1
0500110000000002070103,43,42,0,0,1,42,42,0
0500110000000002070203,263,252,2,1,8,252,249,3
0500110000000002070202,129,124,0,0,5,136,124,0
0500110000000002070205,122,118,0,0,4,118,118,0
0500110000000002070204,124,121,0,0,3,125,121,0
0500110000000002070112,76,74,0,2,0,74,74,0
0500110000000002070111,77,72,0,0,5,72,72,0
0500110000000002070201,149,135,7,0,7,135,135,0
0500110000000002070113,51,43,8,0,0,44,43,0
0500110000000002060308,90,77,3,0,10,77,73,4
0500110000000002060307,77,73,1,1,2,78,73,0
0500110000000002060310,61,59,1,0,1,59,59,0
0500110000000002060309,4,4,0,0,0,4,4,0
0500110000000002060303,120,104,12,0,4,105,104,0
0500110000000002060302,104,97,1,0,6,97,96,1
0500110000000002060306,110,104,4,0,2,104,104,0
0500110000000002060305,107,76,0,0,31,76,75,1
0500110000000002060316,0,0,0,0,0,0,0,0
0500110000000002060315,36,36,0,0,0,36,36,0
0500110000000002060318,45,40,0,0,5,40,36,4
0500110000000002060317,39,39,0,0,0,39,39,0
0500110000000002060312,75,63,11,0,1,64,63,0
0500110000000002060311,158,156,0,0,2,172,154,2
0500110000000002060314,133,122,11,0,0,122,122,0
0500110000000002060313,35,34,0,1,0,34,34,0
0500110000000002060208,28,28,0,0,0,29,28,0
0500110000000002060207,82,82,0,0,0,89,82,0
0500110000000002060210,77,77,0,0,0,78,77,0
0500110000000002060209,10,9,0,0,1,9,9,0
0500110000000002060204,90,89,0,0,1,91,89,0
0500110000000002060203,3,0,3,0,0,0,0,0
0500110000000002060206,97,96,0,0,1,96,95,1
0500110000000002060205,99,99,0,0,0,99,99,0
0500110000000002060216,0,0,0,0,0,0,0,0
0500110000000002060215,8,5,3,0,0,5,5,0
0500110000000002060301,100,96,2,0,2,96,96,0
0500110000000002060217,1,0,0,1,0,0,0,0
0500110000000002060212,104,101,0,0,3,102,100,1
0500110000000002060211,81,80,0,0,1,87,76,4
0500110000000002060214,10,10,0,0,0,11,10,0
0500110000000002060213,8,8,0,0,0,8,8,0
0500110000000002060104,94,82,12,0,0,88,80,2
0500110000000002060103,69,61,1,0,7,61,61,0
0500110000000002060109,109,94,15,0,0,96,94,0
0500110000000002060106,49,37,11,0,1,40,37,0
0500110000000002050909,74,73,0,1,0,73,73,0
0500110000000002050908,19,15,0,0,4,17,15,0
0500110000000002050913,30,30,0,0,0,31,30,0
0500110000000002050912,74,68,0,0,6,68,68,0
0500110000000002060116,34,32,0,0,2,32,32,0
0500110000000002060115,74,69,0,0,5,69,69,0
0500110000000002060201,153,150,0,0,3,172,146,4
0500110000000002060117,19,15,0,2,2,17,15,0
0500110000000002060112,91,74,15,0,2,83,74,0
0500110000000002060111,104,86,17,0,1,90,86,0
0500110000000002060114,95,89,0,0,6,113,89,0
0500110000000002060113,249,221,23,0,5,229,204,17
0500110000000002050809,77,69,0,0,8,69,69,0
0500110000000002050808,103,103,0,0,0,103,103,0
0500110000000002050811,0,0,0,0,0,0,0,0
0500110000000002050810,112,110,0,0,2,112,108,2
0500110000000002050804,89,88,0,0,1,88,87,1
0500110000000002050803,105,105,0,0,0,105,102,3
0500110000000002050807,81,80,0,0,1,80,79,1
0500110000000002050806,15,15,0,0,0,16,15,0
0500110000000002050903,61,58,0,0,3,59,58,0
0500110000000002050902,51,49,0,0,2,49,49,0
0500110000000002050907,70,70,0,0,0,72,70,0
0500110000000002050904,69,68,0,0,1,68,68,0
0500110000000002050816,0,0,0,0,0,0,0,0
0500110000000002050815,120,119,0,0,1,121,119,0
0500110000000002050901,16,16,0,0,0,16,16,0
0500110000000002050817,83,83,0,0,0,83,83,0
0500110000000002050623,63,63,0,0,0,63,62,1
0500110000000002050622,69,68,0,0,1,69,68,0
0500110000000002050702,48,48,0,0,0,49,48,0
0500110000000002050701,28,28,0,0,0,30,28,0
0500110000000002050618,24,24,0,0,0,24,24,0
0500110000000002050616,127,116,8,0,3,116,116,0
0500110000000002050621,61,61,0,0,0,62,60,1
0500110000000002050620,55,55,0,0,0,55,55,0
0500110000000002050708,54,54,0,0,0,54,54,0
0500110000000002050707,101,101,0,0,0,105,101,0
0500110000000002050710,15,14,1,0,0,14,14,0
0500110000000002050709,26,26,0,0,0,26,25,1
0500110000000002050704,92,92,0,0,0,92,91,1
0500110000000002050703,46,46,0,0,0,46,45,1
0500110000000002050706,116,106,7,2,1,108,104,2
0500110000000002050705,113,113,0,0,0,115,113,0
0500110000000002050515,19,19,0,0,0,19,19,0
0500110000000002050514,0,0,0,0,0,0,0,0
0500110000000002050517,21,18,2,0,1,18,18,0
0500110000000002050516,5,5,0,0,0,12,5,0
0500110000000002050511,191,188,0,0,3,191,188,0
0500110000000002050510,0,0,0,0,0,0,0,0
0500110000000002050513,0,0,0,0,0,0,0,0
0500110000000002050512,28,22,0,3,3,23,22,0
0500110000000002050611,38,38,0,0,0,38,38,0
0500110000000002050608,190,172,16,0,2,175,172,0
0500110000000002050614,12,7,0,0,5,7,7,0
0500110000000002050612,33,33,0,0,0,33,33,0
0500110000000002050601,82,75,4,0,3,76,75,0
0500110000000002050518,17,15,2,0,0,15,15,0
0500110000000002050603,106,106,0,0,0,107,106,0
0500110000000002050602,65,65,0,0,0,67,65,0
0500110000000002050407,35,33,0,0,2,33,33,0
0500110000000002050406,50,48,0,0,2,49,48,0
0500110000000002050410,69,66,0,0,3,74,65,1
0500110000000002050408,60,60,0,0,0,82,60,0
0500110000000002050403,62,62,0,0,0,67,62,0
0500110000000002050402,37,37,0,0,0,37,37,0
0500110000000002050405,55,51,0,0,4,54,48,3
0500110000000002050404,41,41,0,0,0,41,41,0
0500110000000002050507,29,29,0,0,0,31,29,0
0500110000000002050506,55,55,0,0,0,58,55,0
0500110000000002050509,31,27,3,0,1,27,26,1
0500110000000002050508,61,60,1,0,0,60,60,0
0500110000000002050503,88,85,3,0,0,86,85,0
0500110000000002050502,0,0,0,0,0,0,0,0
0500110000000002050505,73,65,7,1,0,66,65,0
0500110000000002050504,96,85,11,0,0,87,85,0
0500110000000002050307,73,73,0,0,0,75,73,0
0500110000000002050306,63,55,6,0,2,55,55,0
0500110000000002050309,56,52,4,0,0,52,51,1
0500110000000002050308,39,37,2,0,0,37,37,0
0500110000000002050303,36,28,5,0,3,31,28,0
0500110000000002050302,46,39,4,0,3,44,39,0
0500110000000002050305,60,60,0,0,0,61,60,0
0500110000000002050304,49,41,8,0,0,44,41,0
0500110000000002050317,30,16,10,0,4,20,16,0
0500110000000002050316,46,44,0,0,2,47,41,3
0500110000000002050401,25,25,0,0,0,26,25,0
0500110000000002050318,5,5,0,0,0,5,5,0
0500110000000002050311,60,52,8,0,0,52,52,0
0500110000000002050310,205,179,17,0,9,187,169,10
0500110000000002050315,25,17,8,0,0,17,17,0
0500110000000002050314,4,0,1,0,3,0,0,0
0589020010400900010117,6,5,1,0,0,5,5,0
0589020010400900010116,9,8,0,1,0,8,8,0
0589020010400900010119,0,0,0,0,0,0,0,0
0589020010400900010118,17,16,0,1,0,16,16,0
0589020010400900010113,18,5,1,7,5,5,4,1
0589020010400900010112,15,13,0,0,2,14,13,0
0589020010400900010115,11,8,1,2,0,8,8,0
0589020010400900010114,23,18,1,3,1,18,15,3
0589020010400900010204,4,0,1,3,0,0,0,0
0589020010400900010203,12,6,1,5,0,6,6,0
0589020010400900010206,21,11,0,5,5,11,9,2
0589020010400900010205,10,9,0,0,1,9,9,0
0589020010400900010121,15,11,0,0,4,11,11,0
0589020010400900010120,0,0,0,0,0,0,0,0
0589020010400900010202,7,4,1,1,1,4,4,0
0589020010400900010201,1,0,0,1,0,0,0,0
0589020010400900010101,4,0,1,2,1,0,0,0
0589020050500400010114,0,0,0,0,0,0,0,0
0589020010400900010103,17,9,0,6,2,11,9,0
0589020010400900010102,13,8,1,4,0,8,8,0
0589020050500400010111,8,6,0,2,0,6,6,0
0589020050500400010110,18,16,0,2,0,16,16,0
0589020050500400010113,5,4,0,1,0,4,4,0
0589020050500400010112,6,5,0,1,0,5,5,0
0589020010400900010109,14,7,2,5,0,7,7,0
0589020010400900010108,12,6,1,5,0,6,6,0
0589020010400900010111,11,5,1,2,3,5,5,0
0589020010400900010110,14,9,2,3,0,9,9,0
0589020010400900010105,18,9,0,4,5,9,9,0
0589020010400900010104,7,0,1,5,1,0,0,0
0589020010400900010107,0,0,0,0,0,0,0,0
0589020010400900010106,14,8,1,3,2,8,8,0
0589020060200100010116,1,0,0,1,0,0,0,0
0589020060200100010115,15,12,0,2,1,12,12,0
0589020050500400010101,7,5,0,2,0,5,5,0
0589020060200100010117,12,8,0,4,0,8,8,0
0589020060200100010112,32,25,0,6,1,25,24,1
0589020060200100010111,27,25,0,2,0,25,25,0
0589020060200100010114,28,18,0,9,1,18,18,0
0589020060200100010113,27,24,0,3,0,24,24,0
0589020050500400010107,1,0,0,1,0,0,0,0
0589020050500400010106,0,0,0,0,0,0,0,0
0589020050500400010109,4,0,0,4,0,0,0,0
0589020050500400010108,19,14,0,4,1,14,14,0
0589020050500400010103,26,21,0,5,0,21,21,0
0589020050500400010102,0,0,0,0,0,0,0,0
0589020050500400010105,17,10,0,7,0,10,10,0
0589020050500400010104,16,8,0,8,0,8,8,0
0589010000000000010621,17,6,0,10,1,6,6,0
0589010000000000010618,9,6,0,3,0,6,6,0
0589010000000000010623,2,0,0,2,0,0,0,0
0589010000000000010622,15,12,0,2,1,12,12,0
0589010000000000010612,0,0,0,0,0,0,0,0
0589010000000000010611,11,10,0,0,1,10,10,0
0589010000000000010617,16,12,0,4,0,13,12,0
0589010000000000010616,14,12,0,1,1,12,12,0
0589020060200100010108,17,11,0,6,0,11,11,0
0589020060200100010107,0,0,0,0,0,0,0,0
0589020060200100010110,17,14,0,3,0,14,14,0
0589020060200100010109,6,5,0,1,0,5,5,0
0589020060200100010102,12,11,0,1,0,11,11,0
0589020060200100010101,11,7,0,4,0,7,7,0
0589020060200100010105,20,17,0,2,1,17,17,0
0589020060200100010104,65,41,0,22,2,41,41,0
0589010000000000010512,53,42,0,6,5,42,42,0
0589010000000000010501,197,164,0,10,23,165,164,0
0589010000000000010514,18,17,0,0,1,17,17,0
0589010000000000010513,0,0,0,0,0,0,0,0
0589010000000000010448,0,0,0,0,0,0,0,0
0589010000000000010447,0,0,0,0,0,0,0,0
0589010000000000010450,6,5,0,1,0,5,5,0
0589010000000000010449,0,0,0,0,0,0,0,0
0589010000000000010606,35,33,0,0,2,33,33,0
0589010000000000010604,0,0,0,0,0,0,0,0
0589010000000000010610,28,25,0,1,2,25,25,0
0589010000000000010608,79,59,2,11,7,60,59,0
0589010000000000010518,182,156,2,11,13,156,156,0
0589010000000000010517,20,15,0,4,1,15,15,0
0589010000000000010603,19,16,0,2,1,16,16,0
0589010000000000010601,140,117,1,13,9,117,115,2
0589010000000000010436,14,11,2,1,0,11,11,0
0589010000000000010435,13,10,0,2,1,10,10,0
0589010000000000010438,13,9,1,3,0,9,9,0
0589010000000000010437,19,4,1,4,10,4,4,0
0589010000000000010432,0,0,0,0,0,0,0,0
0589010000000000010431,20,18,0,0,2,18,18,0
0589010000000000010434,14,8,1,5,0,8,8,0
0589010000000000010433,16,15,0,1,0,15,15,0
0589010000000000010444,0,0,0,0,0,0,0,0
0589010000000000010443,1,0,0,1,0,0,0,0
0589010000000000010446,31,25,3,3,0,25,25,0
0589010000000000010445,0,0,0,0,0,0,0,0
0589010000000000010440,12,11,0,1,0,12,11,0
0589010000000000010439,15,7,1,6,1,7,7,0
0589010000000000010442,0,0,0,0,0,0,0,0
0589010000000000010441,12,9,1,1,1,9,9,0
0589010000000000010415,13,12,0,0,1,12,12,0
0589010000000000010413,14,12,0,1,1,12,12,0
0589010000000000010417,313,261,0,30,22,264,260,1
0589010000000000010416,14,8,0,6,0,8,8,0
0589010000000000010404,9,9,0,0,0,9,9,0
0589010000000000010321,1,0,0,1,0,0,0,0
0589010000000000010410,22,16,0,3,3,16,16,0
0589010000000000010406,10,9,0,1,0,9,9,0
0589010000000000010426,163,135,7,10,11,137,135,0
0589010000000000010425,18,16,0,1,1,17,16,0
0589010000000000010429,22,21,0,0,1,21,21,0
0589010000000000010427,0,0,0,0,0,0,0,0
0589010000000000010421,0,0,0,0,0,0,0,0
0589010000000000010420,1,0,0,0,1,0,0,0
0589010000000000010424,30,26,0,4,0,27,26,0
0589010000000000010423,22,22,0,0,0,22,22,0
0589010000000000010216,0,0,0,0,0,0,0,0
0589010000000000010215,0,0,0,0,0,0,0,0
0589010000000000010303,243,205,0,22,16,206,201,4
0589010000000000010301,58,49,0,4,5,49,49,0
0589010000000000010210,10,9,0,0,1,9,8,1
0589010000000000010111,1,0,1,0,0,0,0,0
0589010000000000010214,257,215,0,24,18,219,215,0
0589010000000000010211,8,5,0,3,0,5,5,0
0589010000000000010318,0,0,0,0,0,0,0,0
0589010000000000010317,0,0,0,0,0,0,0,0
0589010000000000010320,0,0,0,0,0,0,0,0
0589010000000000010319,7,6,0,0,1,6,6,0
0589010000000000010311,59,50,0,4,5,51,50,0
0589010000000000010310,10,9,0,1,0,9,8,1
0589010000000000010314,23,18,0,3,2,18,18,0
0589010000000000010313,16,13,0,2,1,14,13,0
0588720070102100010108,6,6,0,0,0,6,5,1
0588720070102100010107,2,0,2,0,0,0,0,0
0588720070102100010110,6,6,0,0,0,7,6,0
0588720070102100010109,4,4,0,0,0,4,4,0
0588720070102100010104,12,6,1,2,3,6,6,0
0588720070102100010103,5,5,0,0,0,5,5,0
0588720070102100010106,0,0,0,0,0,0,0,0
0588720070102100010105,0,0,0,0,0,0,0,0
0589010000000000010107,183,154,0,13,16,156,154,0
0589010000000000010106,37,34,0,3,0,35,34,0
0589010000000000010110,0,0,0,0,0,0,0,0
0589010000000000010109,11,8,1,2,0,8,8,0
0588720020302200010102,11,8,1,0,2,8,8,0
0588720020302200010101,107,67,17,4,19,67,66,1
0589010000000000010105,0,0,0,0,0,0,0,0
0588720020302200010103,11,8,3,0,0,10,8,0
0588720050300700010120,0,0,0,0,0,0,0,0
0588720050300700010119,15,6,5,1,3,6,6,0
0588720050300700010122,43,37,4,0,2,40,37,0
0588720050300700010121,9,8,0,0,1,8,8,0
0588720050300700010116,21,13,5,0,3,13,13,0
0588720050300700010115,15,9,5,0,1,9,9,0
0588720050300700010118,0,0,0,0,0,0,0,0
0588720050300700010117,0,0,0,0,0,0,0,0
0588720080100900010106,1,0,0,1,0,0,0,0
0588720080100900010105,26,17,1,3,5,17,17,0
0588720070102100010102,0,0,0,0,0,0,0,0
0588720070102100010101,0,0,0,0,0,0,0,0
0588720080100900010102,29,12,4,5,8,12,12,0
0588720080100900010101,25,16,4,1,4,17,16,0
0588720080100900010104,43,27,5,3,8,27,27,0
0588720080100900010103,13,4,0,0,9,4,4,0
0588720050300700010101,0,0,0,0,0,0,0,0
0588720070100600010111,18,10,0,2,6,10,10,0
0588720050300700010103,73,50,18,1,4,51,50,0
0588720050300700010102,70,44,22,3,1,46,44,0
0588720070100600010106,7,4,0,2,1,4,4,0
0588720070100600010105,7,6,0,1,0,6,6,0
0588720070100600010110,0,0,0,0,0,0,0,0
0588720070100600010109,22,15,1,2,4,15,15,0
0588720050300700010112,23,21,2,0,0,24,19,2
0588720050300700010111,0,0,0,0,0,0,0,0
0588720050300700010114,21,18,1,0,2,18,18,0
0588720050300700010113,15,8,4,2,1,8,8,0
0588720050300700010105,33,25,8,0,0,25,25,0
0588720050300700010104,16,12,4,0,0,13,12,0
0588720050300700010107,39,25,7,5,2,25,25,0
0588720050300700010106,49,29,14,0,6,29,29,0
0588720080100400010110,0,0,0,0,0,0,0,0
0588720080100400010109,16,9,4,0,3,9,9,0
0588720080100400010112,3,0,2,1,0,0,0,0
0588720080100400010111,11,9,1,0,1,9,8,1
0588720080100400010104,3,0,3,0,0,0,0,0
0588720080100400010103,39,23,8,6,2,23,23,0
0588720080100400010108,0,0,0,0,0,0,0,0
0588720080100400010105,18,7,6,2,3,7,7,0
0588720080100400010118,18,11,3,2,2,11,11,0
0588720080100400010117,11,5,1,3,2,5,5,0
0588720070100600010104,4,0,0,2,2,0,0,0
0588720070100600010103,16,9,1,3,3,9,7,2
0588720080100400010114,0,0,0,0,0,0,0,0
0588720080100400010113,16,9,3,0,4,9,9,0
0588720080100400010116,3,0,0,0,3,0,0,0
0588720080100400010115,10,6,0,0,4,7,6,0
0588720030100300010116,2,0,0,0,2,0,0,0
0588720030100300010115,13,10,2,1,0,10,10,0
0588720030100300010118,1,0,0,0,1,0,0,0
0588720030100300010117,41,28,9,4,0,28,28,0
0588720030100300010112,0,0,0,0,0,0,0,0
0588720030100300010111,15,12,2,0,1,12,12,0
0588720030100300010114,8,7,0,0,1,7,7,0
0588720030100300010113,15,11,2,0,2,11,11,0
0588720030100300010124,6,6,0,0,0,6,6,0
0588720030100300010123,0,0,0,0,0,0,0,0
0588720080100400010102,25,14,3,4,4,14,14,0
0588720080100400010101,0,0,0,0,0,0,0,0
0588720030100300010120,14,12,1,0,1,13,12,0
0588720030100300010119,0,0,0,0,0,0,0,0
0588720030100300010122,13,10,1,0,2,10,10,0
0588720030100300010121,0,0,0,0,0,0,0,0
0588710000000000030414,69,57,1,2,9,62,56,1
0588710000000000030411,28,27,0,0,1,27,27,0
0588720030100300010101,30,23,0,0,7,23,23,0
0588710000000000030417,18,16,1,0,1,16,16,0
0588710000000000030406,82,67,3,2,10,68,67,0
0588710000000000030405,17,15,0,2,0,16,15,0
0588710000000000030409,62,61,0,0,1,62,61,0
0588710000000000030408,44,39,3,0,2,39,39,0
0588720030100300010108,7,4,3,0,0,4,4,0
0588720030100300010107,11,7,3,0,1,7,7,0
0588720030100300010110,9,6,1,0,2,6,6,0
0588720030100300010109,17,8,6,0,3,8,8,0
0588720030100300010104,23,13,2,1,7,13,13,0
0588720030100300010103,13,10,0,0,3,10,10,0
0588720030100300010106,9,8,0,0,1,8,8,0
0588720030100300010105,5,4,0,0,1,4,4,0
0588710000000000030310,26,25,1,0,0,26,25,0
0588710000000000030309,30,28,1,0,1,28,27,1
0588710000000000030314,36,32,2,0,2,32,31,1
0588710000000000030313,66,60,4,0,2,60,60,0
0588710000000000030305,78,69,4,2,3,69,69,0
0588710000000000030304,68,58,4,3,3,58,58,0
0588710000000000030307,84,65,9,3,7,68,65,0
0588710000000000030306,42,37,5,0,0,37,37,0
0588710000000000030402,66,53,5,0,8,54,53,0
0588710000000000030401,81,69,8,0,4,70,69,0
0588710000000000030404,57,52,2,1,2,52,51,1
0588710000000000030403,85,70,8,2,5,70,70,0
0588710000000000030316,84,78,1,1,4,79,78,0
0588710000000000030315,85,67,6,2,10,72,67,0
0588710000000000030318,38,37,0,1,0,38,37,0
0588710000000000030317,59,55,1,1,2,56,55,0
0588710000000000030221,24,20,2,0,2,20,20,0
0588710000000000030220,8,7,0,0,1,7,7,0
0588710000000000030223,80,63,10,0,7,64,63,0
0588710000000000030222,48,41,6,0,1,41,40,1
0588710000000000030212,11,8,1,1,1,8,8,0
0588710000000000030210,12,10,1,0,1,10,10,0
0588710000000000030219,74,61,5,2,6,61,61,0
0588710000000000030214,92,78,6,0,8,81,77,1
0588710000000000030301,48,33,3,2,10,33,33,0
0588710000000000030229,9,6,2,0,1,6,5,1
0588710000000000030303,50,36,7,3,4,36,36,0
0588710000000000030302,71,54,7,4,6,54,54,0
0588710000000000030226,7,6,0,0,1,6,6,0
0588710000000000030225,93,83,2,1,7,83,83,0
0588710000000000030228,16,15,0,1,0,15,15,0
0588710000000000030227,73,55,5,1,12,58,55,0
0589310000000000011208,23,17,0,3,3,17,14,3
0589310000000000011207,21,18,0,0,3,18,18,0
0589310000000000011210,21,17,0,0,4,17,17,0
0589310000000000011209,15,7,0,0,8,7,7,0
0589310000000000011204,0,0,0,0,0,0,0,0
0589310000000000011203,26,23,0,1,2,24,23,0
0589310000000000011206,13,13,0,0,0,14,13,0
0589310000000000011205,33,28,0,0,5,28,28,0
0589310000000000011216,11,11,0,0,0,11,11,0
0589310000000000011215,17,15,0,1,1,17,15,0
0589320150100100010102,2,0,0,2,0,0,0,0
0589320150100100010101,7,0,0,3,4,0,0,0
0589310000000000011212,18,17,0,0,1,17,17,0
0589310000000000011211,15,11,0,1,3,12,11,0
0589310000000000011214,19,15,0,0,4,15,15,0
0589310000000000011213,18,14,0,0,4,15,14,0
0589310000000000011115,7,5,0,1,1,5,5,0
0589310000000000011114,13,13,0,0,0,13,13,0
0589310000000000011117,15,13,1,0,1,13,13,0
0589310000000000011116,2,0,0,1,1,0,0,0
0589310000000000011111,14,12,1,1,0,12,11,1
0589310000000000011110,44,35,0,2,7,36,34,1
0589310000000000011113,9,5,0,1,3,5,5,0
0589310000000000011112,7,5,1,1,0,5,5,0
0589310000000000011123,6,4,0,0,2,4,4,0
0589310000000000011122,12,12,0,0,0,12,12,0
0589310000000000011202,19,17,0,0,2,17,17,0
0589310000000000011201,8,6,0,0,2,6,6,0
0589310000000000011119,27,17,4,3,3,17,17,0
0589310000000000011118,0,0,0,0,0,0,0,0
0589310000000000011121,4,4,0,0,0,4,4,0
0589310000000000011120,16,13,1,1,1,13,13,0
0589310000000000011017,7,7,0,0,0,7,7,0
0589310000000000011016,1,0,0,0,1,0,0,0
0589310000000000011101,15,10,0,5,0,10,10,0
0589310000000000011018,25,22,0,1,2,22,22,0
0589310000000000011013,27,23,0,0,4,27,23,0
0589310000000000011012,7,6,0,1,0,6,6,0
0589310000000000011015,27,25,0,1,1,25,25,0
0589310000000000011014,26,21,0,2,3,22,21,0
0589310000000000011107,1,0,0,0,1,0,0,0
0589310000000000011106,18,15,0,1,2,15,14,1
0589310000000000011109,13,11,0,2,0,12,11,0
